Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
FDV01,,Regular,0.0,Canned,154.6314,OUT027,Supermarket Type3,6515.5188
FDT21,7.42,Low Fat,0.020474913,Snack Foods,248.4092,OUT018,Supermarket Type2,996.0368
FDJ40,,Regular,0.049349120999999996,Frozen Foods,108.6912,OUT027,Supermarket Type3,3057.3536
FDU44,,Regular,0.058142797,Fruits and Vegetables,162.1552,OUT027,Supermarket Type3,3086.6488
FDT08,13.65,Low Fat,0.04929502,Fruits and Vegetables,150.505,OUT049,Supermarket Type1,2696.49
FDJ45,,Low Fat,0.073055148,Seafood,33.7216,OUT027,Supermarket Type3,1280.9992
NCY41,16.75,Low Fat,0.07585337,Health and Hygiene,36.8532,OUT049,Supermarket Type1,1150.5024
FDS21,19.85,Regular,0.020961192,Snack Foods,62.0194,OUT018,Supermarket Type2,619.194
FDQ08,,Regular,0.018838681,Fruits and Vegetables,62.9536,OUT027,Supermarket Type3,2266.3832
FDS47,16.75,Low Fat,0.129086113,Breads,89.4856,OUT049,Supermarket Type1,1054.6272
FDW27,5.86,Regular,0.151467821,Meat,154.1314,OUT018,Supermarket Type2,3412.8908
DRE12,,Low Fat,0.07043780000000001,Soft Drinks,112.88600000000001,OUT027,Supermarket Type3,2942.836
FDD51,11.15,Low Fat,0.120139206,Dairy,45.0744,OUT049,Supermarket Type1,452.744
FDY27,6.38,Low Fat,0.032028115,Dairy,178.3344,OUT018,Supermarket Type2,3211.8192
FDL32,15.7,Regular,0.12265733599999999,Fruits and Vegetables,110.1544,OUT049,Supermarket Type1,1565.9616
FDW46,13.0,reg,0.070588037,Snack Foods,65.9484,OUT018,Supermarket Type2,1043.9744
NCO17,,Low Fat,0.073024401,Health and Hygiene,121.844,OUT027,Supermarket Type3,3115.9440000000004
FDZ08,,Regular,0.109459733,Fruits and Vegetables,84.1592,OUT027,Supermarket Type3,1320.9472
FDM60,10.8,Regular,0.048339408,Baking Goods,41.5138,OUT018,Supermarket Type2,446.7518
NCI31,20.0,Low Fat,0.08165845,Others,35.019,OUT018,Supermarket Type2,585.904
FDX39,14.3,Regular,0.04975339,Meat,210.3586,OUT049,Supermarket Type1,6331.758000000001
NCR30,20.6,Low Fat,0.07128216799999999,Household,74.4696,OUT018,Supermarket Type2,223.7088
DRE60,9.395,Low Fat,0.159582185,Soft Drinks,224.77200000000002,OUT049,Supermarket Type1,7017.531999999999
FDK48,7.445,Low Fat,0.037690731,Baking Goods,73.3354,OUT049,Supermarket Type1,451.4124
FDC09,15.5,Regular,0.026409147,Fruits and Vegetables,102.1332,OUT018,Supermarket Type2,615.1992
FDN52,,Regular,0.13093275,Frozen Foods,86.9198,OUT027,Supermarket Type3,1569.9564
FDS51,13.35,Low Fat,0.032230526,Meat,61.4194,OUT049,Supermarket Type1,743.0328
FDQ21,21.25,Low Fat,0.019502354,Snack Foods,120.8756,OUT018,Supermarket Type2,3150.5656
FDV57,,Regular,0.06557744900000001,Snack Foods,181.766,OUT027,Supermarket Type3,7370.406
NCS54,13.6,Low Fat,0.010008699,Household,176.737,OUT049,Supermarket Type1,4940.236
FDG45,8.1,Low Fat,0.0,Fruits and Vegetables,211.8902,OUT018,Supermarket Type2,3823.0236
FDS35,,LF,0.110681931,Breads,63.2826,OUT027,Supermarket Type3,1033.3216
FDI41,,Regular,0.061955439,Frozen Foods,145.1418,OUT027,Supermarket Type3,4561.3958
FDN21,,LF,0.076483451,Snack Foods,163.1236,OUT027,Supermarket Type3,2416.854
FDB34,15.25,Low Fat,0.02671821,Snack Foods,85.2198,OUT018,Supermarket Type2,1482.7366
FDX59,,Low Fat,0.0514111,Breads,33.0558,OUT027,Supermarket Type3,984.7182
NCK54,,Low Fat,0.029380407,Household,114.715,OUT027,Supermarket Type3,1864.24
FDA45,,Low Fat,0.154627247,Snack Foods,177.637,OUT027,Supermarket Type3,5469.547
FDT34,9.3,Low Fat,0.174621343,Snack Foods,104.2964,OUT049,Supermarket Type1,1998.7316
FDG57,14.7,Low Fat,0.072410764,Fruits and Vegetables,48.2034,OUT049,Supermarket Type1,1020.6714
FDF52,9.3,Low Fat,0.067055339,Frozen Foods,184.2292,OUT018,Supermarket Type2,1277.0044
FDP48,,Regular,0.043810028,Baking Goods,181.395,OUT027,Supermarket Type3,6042.135
FDC26,10.195,Low Fat,0.126897925,Canned,110.6886,OUT018,Supermarket Type2,1223.0746
FDF34,9.3,Regular,0.014076503,Snack Foods,200.0084,OUT018,Supermarket Type2,2182.4924
FDM36,,Regular,0.058446424000000004,Baking Goods,172.1422,OUT027,Supermarket Type3,5518.1504
FDS44,,Regular,0.15528831,Fruits and Vegetables,241.7538,OUT027,Supermarket Type3,9133.4444
NCP06,,Low Fat,0.039055756000000004,Household,152.3366,OUT027,Supermarket Type3,2115.9124
FDE33,,Regular,0.049395242,Fruits and Vegetables,80.3644,OUT027,Supermarket Type3,1885.5456
FDZ44,8.185,Low Fat,0.038789271,Fruits and Vegetables,115.6808,OUT049,Supermarket Type1,703.0848
FDV46,18.2,Low Fat,0.012659235,Snack Foods,140.718,OUT018,Supermarket Type2,2656.542
FDU14,,Low Fat,0.034584356000000004,Dairy,248.375,OUT027,Supermarket Type3,10236.675
FDC29,8.39,Regular,0.024304264,Frozen Foods,114.0176,OUT018,Supermarket Type2,1488.7288
FDS03,,Low Fat,0.079243005,Meat,65.8826,OUT027,Supermarket Type3,1614.565
FDZ25,,Regular,0.02748331,Canned,169.37900000000002,OUT027,Supermarket Type3,5602.706999999999
FDO38,17.25,Low Fat,0.073135768,Canned,77.2986,OUT018,Supermarket Type2,1012.6818
NCP29,8.42,Low Fat,0.112728355,Health and Hygiene,65.8168,OUT018,Supermarket Type2,830.9184
FDU37,9.5,Regular,0.10493392800000001,Canned,78.796,OUT018,Supermarket Type2,1198.44
FDE50,,Regular,0.01612717,Canned,189.3556,OUT027,Supermarket Type3,2253.0672
FDU15,13.65,Regular,0.026643447999999997,Meat,37.9532,OUT049,Supermarket Type1,862.8768
NCG43,,Low Fat,0.073879939,Household,94.0462,OUT027,Supermarket Type3,1850.924
FDR23,,Low Fat,0.08139146,Breads,177.83700000000002,OUT027,Supermarket Type3,6351.732
FDS52,,Low Fat,0.005448005,Frozen Foods,102.1016,OUT027,Supermarket Type3,3542.0559999999996
NCP18,12.15,Low Fat,0.028714747000000002,Household,151.9708,OUT018,Supermarket Type2,3611.2992
DRF23,,Low Fat,0.122058364,Hard Drinks,172.8396,OUT027,Supermarket Type3,7152.0236
FDW08,,LF,0.147663025,Fruits and Vegetables,106.02799999999999,OUT027,Supermarket Type3,1810.976
FDZ33,10.195,low fat,0.10783454099999999,Snack Foods,146.5076,OUT018,Supermarket Type2,1330.2684
FDT28,13.3,Low Fat,0.063664998,Frozen Foods,151.6708,OUT049,Supermarket Type1,3912.2408
FDH33,12.85,Low Fat,0.12222126900000001,Snack Foods,45.9428,OUT018,Supermarket Type2,1274.3412
DRG27,8.895,Low Fat,0.0,Dairy,42.0138,OUT018,Supermarket Type2,568.5932
FDD44,8.05,Regular,0.078522357,Fruits and Vegetables,257.1646,OUT049,Supermarket Type1,6183.9504
FDO38,17.25,Low Fat,0.072952298,Canned,76.0986,OUT049,Supermarket Type1,623.1888
FDC35,,Low Fat,0.12224284699999999,Starchy Foods,207.5638,OUT027,Supermarket Type3,4555.4036
FDV43,16.0,Low Fat,0.076975118,Fruits and Vegetables,46.2086,OUT049,Supermarket Type1,490.6946
DRE12,4.59,Low Fat,0.070890602,Soft Drinks,111.686,OUT049,Supermarket Type1,1584.604
DRC36,,Regular,0.044767032000000005,Soft Drinks,173.7054,OUT027,Supermarket Type3,5778.4782
FDZ38,,Low Fat,0.007962273,Dairy,174.0422,OUT027,Supermarket Type3,5173.266
NCN18,8.895,Low Fat,0.125222705,Household,113.3544,OUT018,Supermarket Type2,1006.6896
NCB43,,Low Fat,0.099428487,Household,187.8898,OUT027,Supermarket Type3,7296.5022
FDC44,15.6,Low Fat,0.0,Fruits and Vegetables,111.9518,OUT049,Supermarket Type1,2163.1842
FDK10,,Regular,0.04016342,Snack Foods,181.166,OUT027,Supermarket Type3,3415.554
FDD20,,Low Fat,0.020614212,Fruits and Vegetables,126.4046,OUT027,Supermarket Type3,5353.6978
NCM54,,Low Fat,0.050692386,Household,125.6678,OUT027,Supermarket Type3,4832.3764
DRF36,16.1,Low Fat,0.023673342000000003,Soft Drinks,189.0846,OUT018,Supermarket Type2,5350.3688
FDI44,,Low Fat,0.09974748800000001,Fruits and Vegetables,75.2328,OUT027,Supermarket Type3,1544.656
FDB21,,Low Fat,0.0,Fruits and Vegetables,242.9854,OUT027,Supermarket Type3,6767.1912
FDU46,10.3,Regular,0.011143598999999999,Snack Foods,88.25399999999999,OUT049,Supermarket Type1,1125.202
NCI18,18.35,Low Fat,0.014045832,Household,222.7746,OUT049,Supermarket Type1,1570.6222
FDF53,20.75,Regular,0.08373655099999999,Frozen Foods,178.7318,OUT049,Supermarket Type1,3428.2042
NCM05,,Low Fat,0.059557164,Health and Hygiene,263.7226,OUT027,Supermarket Type3,6872.3876
FDR13,9.895,Regular,0.028837829,Canned,117.8492,OUT018,Supermarket Type2,1506.0396
FDW40,14.0,Regular,0.105573769,Frozen Foods,143.9812,OUT018,Supermarket Type2,1139.8496
FDT46,,Low Fat,0.030657949,Snack Foods,50.5008,OUT027,Supermarket Type3,1012.0160000000001
FDM21,,Low Fat,0.064052392,Snack Foods,256.1646,OUT027,Supermarket Type3,7472.2734
FDH26,,Regular,0.034531702000000004,Canned,142.2496,OUT027,Supermarket Type3,2399.5432
NCM42,6.13,Low Fat,0.028365524,Household,110.0912,OUT049,Supermarket Type1,1637.868
FDN04,,Regular,0.01401884,Frozen Foods,178.1344,OUT027,Supermarket Type3,3747.1224
DRH59,10.8,low fat,0.0,Hard Drinks,72.33800000000001,OUT049,Supermarket Type1,805.618
FDY36,,Low Fat,0.009364957,Baking Goods,74.238,OUT027,Supermarket Type3,1171.808
FDK22,9.8,Low Fat,0.026192765,Snack Foods,215.685,OUT018,Supermarket Type2,649.155
FDF21,,Regular,0.058542509000000006,Fruits and Vegetables,188.35299999999998,OUT027,Supermarket Type3,4364.319
FDO33,14.75,Low Fat,0.089686322,Snack Foods,115.3518,OUT018,Supermarket Type2,1821.6288
FDV22,14.85,Regular,0.009979271,Snack Foods,155.763,OUT018,Supermarket Type2,3129.26
NCR29,7.565,Low Fat,0.054863459,Health and Hygiene,58.393,OUT018,Supermarket Type2,509.337
FDZ35,9.6,Regular,0.02236923,Breads,104.79899999999999,OUT018,Supermarket Type2,1341.5870000000002
FDT19,7.59,Regular,0.145631695,Fruits and Vegetables,172.808,OUT018,Supermarket Type2,2250.404
FDO34,,Low Fat,0.029793955,Snack Foods,167.2816,OUT027,Supermarket Type3,5704.5744
NCV54,11.1,Low Fat,0.033160417000000005,Household,119.6124,OUT049,Supermarket Type1,2251.7356
FDH57,,Low Fat,0.035574413,Fruits and Vegetables,131.4284,OUT027,Supermarket Type3,5404.9644
FDM51,11.8,Regular,0.025966531,Meat,102.2674,OUT049,Supermarket Type1,2444.8176
FDV44,8.365,Regular,0.039906377,Fruits and Vegetables,191.3188,OUT049,Supermarket Type1,1713.7692
FDZ47,20.7,Regular,0.079419755,Baking Goods,99.8042,OUT049,Supermarket Type1,1488.0629999999999
FDL26,18.0,Low Fat,0.073490977,Canned,157.3972,OUT018,Supermarket Type2,778.9860000000001
FDM39,6.42,Low Fat,0.053688479000000004,Dairy,178.3002,OUT018,Supermarket Type2,2328.3026
FDG46,,Regular,0.032750291,Snack Foods,112.1518,OUT027,Supermarket Type3,5351.0346
FDO19,17.7,Regular,0.016622448,Fruits and Vegetables,50.2034,OUT049,Supermarket Type1,1166.4816
NCN05,8.235,Low Fat,0.014482153000000001,Health and Hygiene,182.295,OUT049,Supermarket Type1,3661.9
FDJ02,17.2,Regular,0.025205909,Canned,149.1418,OUT049,Supermarket Type1,1177.1344
FDB22,8.02,Low Fat,0.11161392099999999,Snack Foods,152.6998,OUT049,Supermarket Type1,3383.5956
NCR38,17.25,Low Fat,0.113694957,Household,253.4724,OUT049,Supermarket Type1,6040.1376
NCP54,15.35,Low Fat,0.035204319,Household,122.87299999999999,OUT049,Supermarket Type1,2832.9790000000003
FDA02,14.0,Regular,0.029843736000000003,Dairy,143.9786,OUT018,Supermarket Type2,866.8716
FDW45,,Low Fat,0.038822077,Snack Foods,147.7418,OUT027,Supermarket Type3,1618.5598
FDU52,7.56,Low Fat,0.064030636,Frozen Foods,154.463,OUT018,Supermarket Type2,2503.408
FDA51,,Regular,0.16388212900000002,Dairy,113.2518,OUT027,Supermarket Type3,3415.554
FDT48,4.92,Low Fat,0.046026479,Baking Goods,196.5084,OUT049,Supermarket Type1,3769.7596
FDE58,18.5,Low Fat,0.052149675,Snack Foods,118.3124,OUT049,Supermarket Type1,1540.6612
NCH18,9.3,Low Fat,0.044843161,Household,246.1802,OUT018,Supermarket Type2,2702.4822
FDY55,16.75,Low Fat,0.08165147,Fruits and Vegetables,258.3988,OUT018,Supermarket Type2,1541.9928
NCW29,,Low Fat,0.028723187,Health and Hygiene,131.83100000000002,OUT027,Supermarket Type3,3635.268
FDN50,16.85,Regular,0.026561057000000002,Canned,93.712,OUT049,Supermarket Type1,466.06
FDL34,16.0,Low Fat,0.041009558,Snack Foods,141.2496,OUT049,Supermarket Type1,2681.8424
FDZ35,9.6,Regular,0.0,Breads,101.699,OUT049,Supermarket Type1,2373.577
DRF03,,Low Fat,0.045088724000000004,Dairy,39.7138,OUT027,Supermarket Type3,1096.5726
NCO41,,Low Fat,0.018757586,Health and Hygiene,96.9384,OUT027,Supermarket Type3,2167.8448
NCZ53,9.6,Low Fat,0.024576875,Health and Hygiene,186.6214,OUT018,Supermarket Type2,1884.214
NCM06,7.475,Low Fat,0.07584563400000001,Household,156.0656,OUT049,Supermarket Type1,1853.5872
FDY43,14.85,Low Fat,0.09880308800000001,Fruits and Vegetables,169.7474,OUT018,Supermarket Type2,673.7896
FDT20,10.5,Low Fat,0.041459803999999996,Fruits and Vegetables,39.2164,OUT049,Supermarket Type1,540.6296
FDY56,,Regular,0.062109174,Fruits and Vegetables,223.7062,OUT027,Supermarket Type3,4965.5364
NCQ38,16.35,Low Fat,0.013387211000000001,Others,105.62799999999999,OUT049,Supermarket Type1,1065.28
NCR41,,Low Fat,0.017936715,Health and Hygiene,93.7094,OUT027,Supermarket Type3,4189.2136
FDB11,16.0,Low Fat,0.060942632000000004,Starchy Foods,225.6404,OUT049,Supermarket Type1,2925.5252
FDQ32,17.85,Regular,0.04679836,Fruits and Vegetables,123.8388,OUT018,Supermarket Type2,866.8716
FDD21,10.3,Regular,0.030616757,Fruits and Vegetables,112.7176,OUT049,Supermarket Type1,343.5528
FDN46,7.21,Regular,0.144856342,Snack Foods,100.5332,OUT049,Supermarket Type1,1127.8652
FDR48,,Low Fat,0.13086741300000002,Baking Goods,150.8024,OUT027,Supermarket Type3,4402.2696
FDW37,,Low Fat,0.123449671,Canned,89.7488,OUT027,Supermarket Type3,1901.5248
FDZ57,10.0,Regular,0.037918142,Snack Foods,129.6994,OUT018,Supermarket Type2,1413.4934
FDY46,18.6,Low Fat,0.047964395,Snack Foods,185.0898,OUT049,Supermarket Type1,2993.4368
FDX45,16.75,Low Fat,0.10501881699999999,Snack Foods,155.263,OUT049,Supermarket Type1,1721.0929999999998
FDM39,6.42,Low Fat,0.053553794,Dairy,178.6002,OUT049,Supermarket Type1,3582.0040000000004
NCQ41,,Low Fat,0.019386056999999998,Health and Hygiene,194.5794,OUT027,Supermarket Type3,3511.4292
NCM43,14.5,Low Fat,0.019554705,Others,162.421,OUT018,Supermarket Type2,1957.4520000000002
FDS15,9.195,Regular,0.078181964,Meat,106.7596,OUT049,Supermarket Type1,4098.6648
FDO50,16.25,LF,0.0,Canned,90.2804,OUT018,Supermarket Type2,1653.8472
FDJ20,20.7,Regular,0.100583009,Fruits and Vegetables,123.5388,OUT018,Supermarket Type2,1981.4208
FDU20,,Regular,0.021353642000000003,Fruits and Vegetables,122.1098,OUT027,Supermarket Type3,3374.2744
FDN12,15.6,Low Fat,0.0,Baking Goods,111.8544,OUT018,Supermarket Type2,1454.1072
FDG17,6.865,Regular,0.035895934,Frozen Foods,244.4486,OUT049,Supermarket Type1,6353.0636
FDY58,11.65,Low Fat,0.039980643999999996,Snack Foods,227.3694,OUT049,Supermarket Type1,4567.388
FDC51,10.895,Regular,0.009636821,Dairy,121.87299999999999,OUT049,Supermarket Type1,2463.46
FDF16,7.3,Low Fat,0.086266286,Frozen Foods,147.2076,OUT049,Supermarket Type1,1921.4988
FDY22,16.5,Regular,0.160371305,Snack Foods,143.9128,OUT018,Supermarket Type2,1581.9408
FDR32,,Regular,0.085392428,Fruits and Vegetables,226.7694,OUT027,Supermarket Type3,6165.9738
FDD52,18.25,Regular,0.184041545,Dairy,110.15700000000001,OUT018,Supermarket Type2,1867.569
FDG31,,Low Fat,0.037712875,Meat,64.4826,OUT027,Supermarket Type3,2518.7214
FDQ14,9.27,Low Fat,0.061883352999999995,Dairy,147.905,OUT049,Supermarket Type1,1647.855
FDI19,,Low Fat,0.052085615,Meat,242.8512,OUT027,Supermarket Type3,5816.4288
DRN59,15.0,Low Fat,0.064241345,Hard Drinks,45.206,OUT049,Supermarket Type1,792.302
FDG24,7.975,Low Fat,0.01469075,Baking Goods,84.725,OUT018,Supermarket Type2,1747.725
FDB58,10.5,Regular,0.013551445,Snack Foods,142.0154,OUT018,Supermarket Type2,2410.8618
FDQ56,,Low Fat,0.105085956,Fruits and Vegetables,82.3908,OUT027,Supermarket Type3,3691.1952
FDN10,11.5,Low Fat,0.0,Snack Foods,119.5124,OUT018,Supermarket Type2,829.5868
FDY20,12.5,Regular,0.08208578700000001,Fruits and Vegetables,92.2488,OUT018,Supermarket Type2,1358.2320000000002
DRM37,,LF,0.09593100199999999,Soft Drinks,198.5768,OUT027,Supermarket Type3,6897.688
NCZ17,,Low Fat,0.079046992,Health and Hygiene,39.8506,OUT027,Supermarket Type3,1480.0734
NCI31,20.0,Low Fat,0.0814536,Others,36.819,OUT049,Supermarket Type1,768.9989999999999
FDZ48,17.75,LF,0.07607772,Baking Goods,112.4544,OUT049,Supermarket Type1,2348.9424
FDZ31,15.35,Regular,0.0,Fruits and Vegetables,193.0504,OUT049,Supermarket Type1,2492.7552
FDA04,,Regular,0.066406853,Frozen Foods,259.7962,OUT027,Supermarket Type3,5697.9164
DRG49,,Low Fat,0.067128641,Soft Drinks,242.8486,OUT027,Supermarket Type3,3420.8804
FDR51,,Regular,0.172629683,Meat,148.4708,OUT027,Supermarket Type3,3761.77
FDP23,,Low Fat,0.035414528,Breads,218.2166,OUT027,Supermarket Type3,3701.1822
NCL29,9.695,Low Fat,0.11411658,Health and Hygiene,158.8604,OUT049,Supermarket Type1,4436.8912
DRK01,7.63,Low Fat,0.061313057000000004,Soft Drinks,93.3436,OUT018,Supermarket Type2,1323.6104
FDO46,9.6,Regular,0.014270393999999999,Snack Foods,187.3872,OUT018,Supermarket Type2,2647.2208
FDZ20,,Low Fat,0.0,Fruits and Vegetables,253.0356,OUT027,Supermarket Type3,11445.101999999999
FDY33,,Regular,0.096730427,Snack Foods,159.0262,OUT027,Supermarket Type3,5887.6694
FDI50,8.42,Regular,0.030890617999999998,Canned,228.7352,OUT049,Supermarket Type1,5954.9152
FDZ50,,Regular,0.0,Dairy,184.2608,OUT027,Supermarket Type3,6064.1064
DRH51,,Low Fat,0.0,Dairy,89.1856,OUT027,Supermarket Type3,2109.2544
FDS19,13.8,Regular,0.064307102,Fruits and Vegetables,77.3012,OUT049,Supermarket Type1,1593.9252
NCM06,7.475,Low Fat,0.076036381,Household,153.9656,OUT018,Supermarket Type2,2625.9152
FDN20,,Low Fat,0.026055106,Fruits and Vegetables,169.5474,OUT027,Supermarket Type3,4211.185
FDO57,20.75,Low Fat,0.109153001,Snack Foods,161.3578,OUT018,Supermarket Type2,4492.8184
FDC05,13.1,Regular,0.098938169,Frozen Foods,195.7768,OUT049,Supermarket Type1,4138.6128
FDK15,,Low Fat,0.09793725199999999,Meat,98.9042,OUT027,Supermarket Type3,4960.21
FDX56,17.1,Regular,0.0,Fruits and Vegetables,208.5638,OUT049,Supermarket Type1,5383.6588
NCP02,7.105,Low Fat,0.044991294,Household,59.2562,OUT018,Supermarket Type2,651.8182
FDP48,7.52,Regular,0.044202545,Baking Goods,182.995,OUT018,Supermarket Type2,4394.28
FDI53,8.895,Regular,0.137858955,Frozen Foods,162.1236,OUT049,Supermarket Type1,2577.9776
FDV32,7.785,Low Fat,0.089069748,Fruits and Vegetables,62.751000000000005,OUT018,Supermarket Type2,1707.777
NCB31,,Low Fat,0.118099673,Household,262.89099999999996,OUT027,Supermarket Type3,5522.811
FDB15,10.895,Low Fat,0.137023446,Dairy,263.7568,OUT049,Supermarket Type1,7646.0472
FDO48,15.0,Regular,0.026950104,Baking Goods,220.9456,OUT018,Supermarket Type2,1768.3648
NCR53,12.15,Low Fat,0.0,Health and Hygiene,224.4404,OUT018,Supermarket Type2,5626.01
FDL57,15.1,Regular,0.067350054,Snack Foods,257.3304,OUT018,Supermarket Type2,3874.9559999999997
FDE33,19.35,reg,0.049712775,Fruits and Vegetables,78.2644,OUT049,Supermarket Type1,1492.7236
FDR46,,Low Fat,0.138742518,Snack Foods,147.476,OUT027,Supermarket Type3,3368.948
NCS41,12.85,Low Fat,0.053527105,Health and Hygiene,185.1608,OUT049,Supermarket Type1,2388.8904
FDW55,,Regular,0.021863506,Fruits and Vegetables,247.0092,OUT027,Supermarket Type3,5478.2024
NCT29,,Low Fat,0.063800266,Health and Hygiene,123.0414,OUT027,Supermarket Type3,4629.9732
FDL40,17.7,Low Fat,0.011660463000000001,Frozen Foods,96.541,OUT018,Supermarket Type2,2220.4429999999998
NCM18,,Low Fat,0.082440705,Household,61.3194,OUT027,Supermarket Type3,2043.3402
FDJ55,12.8,Regular,0.023626808,Meat,223.2404,OUT018,Supermarket Type2,2475.4444
FDD44,8.05,Regular,0.078719835,Fruits and Vegetables,258.5646,OUT018,Supermarket Type2,3091.9752
FDD10,20.6,reg,0.046208155,Snack Foods,178.0344,OUT018,Supermarket Type2,1605.9096
FDA39,6.32,Low Fat,0.012769753,Meat,39.9822,OUT018,Supermarket Type2,78.5644
FDJ36,14.5,Regular,0.128459481,Baking Goods,102.0332,OUT049,Supermarket Type1,2050.6639999999998
NCB55,15.7,Low Fat,0.161317495,Household,57.5562,OUT018,Supermarket Type2,829.5868
FDX27,20.7,reg,0.11429451199999999,Dairy,94.9436,OUT049,Supermarket Type1,1229.0668
FDA20,6.78,Low Fat,0.066892471,Fruits and Vegetables,186.424,OUT018,Supermarket Type2,1304.968
FDP24,,Low Fat,0.082602127,Baking Goods,120.9756,OUT027,Supermarket Type3,3877.6192
FDB08,6.055,Low Fat,0.031230058999999998,Fruits and Vegetables,160.3578,OUT018,Supermarket Type2,1765.0358
FDE34,9.195,Low Fat,0.108059141,Snack Foods,181.7634,OUT049,Supermarket Type1,6179.9556
FDE16,,Low Fat,0.026216144,Frozen Foods,207.5954,OUT027,Supermarket Type3,6668.6528
NCL30,18.1,Low Fat,0.049016517,Household,128.7336,OUT049,Supermarket Type1,2173.1712
FDT22,,Low Fat,0.111554381,Snack Foods,59.821999999999996,OUT027,Supermarket Type3,1677.816
FDP45,15.7,Regular,0.030672457,Snack Foods,253.1724,OUT049,Supermarket Type1,5285.1204
FDF16,,Low Fat,0.08571527300000001,Frozen Foods,146.6076,OUT027,Supermarket Type3,1773.6912
NCV30,20.2,Low Fat,0.066200667,Household,61.451,OUT018,Supermarket Type2,126.50200000000001
NCC55,10.695,Low Fat,0.06402288099999999,Household,36.0848,OUT018,Supermarket Type2,372.848
FDD52,,Regular,0.182407266,Dairy,109.15700000000001,OUT027,Supermarket Type3,1867.569
FDI16,14.0,Regular,0.136328794,Frozen Foods,54.864,OUT018,Supermarket Type2,319.584
FDX47,6.55,Regular,0.034658144,Breads,155.8288,OUT049,Supermarket Type1,1099.9016
FDH32,,Low Fat,0.075691713,Fruits and Vegetables,98.241,OUT027,Supermarket Type3,2220.4429999999998
NCL18,18.85,Low Fat,0.167844438,Household,193.9136,OUT049,Supermarket Type1,3110.6176
FDD50,,Low Fat,0.14095631,Canned,167.7132,OUT027,Supermarket Type3,3889.6036
NCU05,11.8,Low Fat,0.058827557,Health and Hygiene,80.8618,OUT049,Supermarket Type1,1288.9888
FDI56,7.325,Low Fat,0.093765794,Fruits and Vegetables,90.3146,OUT018,Supermarket Type2,1733.0774
DRL11,10.5,Low Fat,0.048092816,Hard Drinks,159.2946,OUT049,Supermarket Type1,1893.5352
